STRIKE,DTE,MARK_IV,BID_PRICE,ASK_PRICE,QUOTE_DATE,EXPIRY_DATE,DELTA,GAMMA,VEGA,THETA,MONEYNESS,NEGOTIATED_PRICE
96000,98,0.6601033210754395,25.10914421081543,25.11914421081543,2013-03-15,2013-06-21,-0.4109812080860138,0.0056619751267135,24.787694931030277,-39.4195671081543,0.0008307291666666,0.0100000000000015
96000,189,0.6601033210754395,25.10914421081543,25.11914421081543,2013-03-15,2013-09-20,-0.4109812080860138,0.0056619751267135,24.787694931030277,-39.4195671081543,0.0008307291666666,0.0100000000000015
96000,280,0.6601033210754395,25.10914421081543,25.11914421081543,2013-03-15,2013-12-20,-0.4109812080860138,0.0056619751267135,24.787694931030277,-39.4195671081543,0.0008307291666666,0.0100000000000015
80000,190,0.658311665058136,24.02053451538086,24.03053451538086,2013-03-14,2013-09-20,-0.1299144923686981,0.0050348262302577,19.21121025085449,-40.011451721191406,0.000986250019075,0.0100000000000015
80000,192,0.6310194134712219,24.066560745239254,24.076757431030277,2013-03-12,2013-09-20,-0.2747426331043243,0.0052612861618399,21.348201751708984,-29.94797134399414,0.0009783749580375,0.0101966857910156
80000,198,0.6268134117126465,24.40935516357422,24.41935516357422,2013-03-06,2013-09-20,-0.2416508942842483,0.0059172906912863,22.153160095214844,-26.51898956298828,0.0008958749771124,0.0100000000000015
52000,282,0.6406833529472351,26.736549377441406,28.272470474243164,2013-03-13,2013-12-20,0.6633092761039734,0.0020392783917486,17.115694046020508,-13.845396995544434,0.0015171153728846,1.5359210968017578
52000,288,0.6971926689147949,26.75678062438965,26.96500015258789,2013-03-07,2013-12-20,0.6922816038131714,0.0023174637462943,17.361085891723633,-16.260257720947266,0.0014688461010192,0.2082195281982422
84000,14,0.6029433012008667,24.536142349243164,24.54614234924317,2013-03-01,2013-03-15,-0.268425703048706,0.0067100124433636,23.05406379699707,-30.188112258911133,0.0008397619156666,0.0100000000000015
84000,3,0.6264040470123291,24.09088706970215,24.10088706970215,2013-03-12,2013-03-15,-0.27325639128685,0.0059412778355181,23.640268325805664,-30.002872467041016,0.0009317856743214,0.0100000000000015
84000,9,0.6020879745483398,24.46606063842773,24.476060638427736,2013-03-06,2013-03-15,-0.2448086142539978,0.0065656187944114,23.03246688842773,-30.69511604309082,0.0008532142639166,0.0100000000000015
60000,280,0.7572860717773438,25.60283088684082,25.612830886840825,2013-03-15,2013-12-20,0.6528372764587402,0.0037203640677034,18.07575798034668,-35.621490478515625,0.0013291666666666,0.0100000000000015
60000,284,0.7435827255249023,25.759265899658203,25.769265899658205,2013-03-11,2013-12-20,0.651185929775238,0.0041010179556906,17.819534301757812,-30.060306549072266,0.0012958333333333,0.0100000000000015
60000,290,0.6928554773330688,24.8138427734375,24.8238427734375,2013-03-05,2013-12-20,0.7353237867355347,0.0056999931111931,13.308133125305176,-25.357147216796875,0.0011939999898333,0.0100000000000015
84000,203,0.6029433012008667,24.536142349243164,24.54614234924317,2013-03-01,2013-09-20,-0.268425703048706,0.0067100124433636,23.05406379699707,-30.188112258911133,0.0008397619156666,0.0100000000000015
84000,192,0.6264040470123291,24.09088706970215,24.10088706970215,2013-03-12,2013-09-20,-0.27325639128685,0.0059412778355181,23.640268325805664,-30.002872467041016,0.0009317856743214,0.0100000000000015
84000,198,0.6020879745483398,24.46606063842773,24.476060638427736,2013-03-06,2013-09-20,-0.2448086142539978,0.0065656187944114,23.03246688842773,-30.69511604309082,0.0008532142639166,0.0100000000000015
68000,282,0.6861914992332458,24.389787673950195,24.536117553710938,2013-03-13,2013-12-20,0.6286159753799438,0.0047760815359652,16.6588191986084,-35.06136703491211,0.0011601470498529,0.1463298797607422
68000,288,0.6602646112442017,24.39111328125,24.40111328125,2013-03-07,2013-12-20,0.6337649822235107,0.0051199779845774,17.01473045349121,-30.40973854064941,0.0011232352537205,0.0100000000000015
76000,280,0.7049271464347839,23.97849464416504,24.02320098876953,2013-03-15,2013-12-20,0.0888694748282432,0.0045719374902546,12.297374725341797,-38.35649490356445,0.0010493421052631,0.0447063446044921
76000,284,0.6625427007675171,24.37486267089844,24.38486267089844,2013-03-11,2013-12-20,0.1073885858058929,0.0049752839840948,10.609917640686035,-30.237831115722656,0.0010230263157894,0.0100000000000015
49000,1,0.6755495667457581,27.04835319519043,28.946399688720703,2013-03-14,2013-03-15,0.5392130017280579,0.001714571728371,17.15011215209961,-13.684809684753418,0.0016102041127755,1.8980464935302732
49000,7,0.7249774932861328,27.18187713623047,27.84471702575684,2013-03-08,2013-03-15,0.5461711883544922,0.0019032089039683,17.53175926208496,-16.842002868652344,0.0015551019785306,0.6628398895263672
76000,290,0.6526455283164978,24.43760681152344,24.44760681152344,2013-03-05,2013-12-20,0.0156721398234367,0.0057861753739416,10.809762954711914,-24.92229652404785,0.000942631570921,0.0100000000000015
49000,11,0.6905671954154968,25.955446243286133,25.96544624328613,2013-03-04,2013-03-15,0.6922066807746887,0.0029113690834492,16.47632598876953,-15.55031967163086,0.0014342856893673,0.0100000000000015
84000,282,0.6430076360702515,24.15412330627441,24.197246551513672,2013-03-13,2013-12-20,-0.3029440343379974,0.0059040421620011,25.53580093383789,-37.08632659912109,0.0009391666594047,0.0431232452392578
51000,1,0.652735710144043,26.66629981994629,28.366798400878903,2013-03-14,2013-03-15,0.6695002913475037,0.0019751747604459,17.226341247558594,-13.78746223449707,0.0015470588534509,1.7004985809326172
84000,288,0.6297006011009216,24.249900817871094,24.25990081787109,2013-03-07,2013-12-20,-0.2684306502342224,0.005997609347105,23.74727249145508,-30.82061767578125,0.0009092856815833,0.0100000000000015
51000,7,0.7038534283638,26.87189292907715,27.042234420776367,2013-03-08,2013-03-15,0.5492334365844727,0.0021838396787643,17.694509506225586,-16.872451782226562,0.0014941175872156,0.1703414916992187
51000,11,0.7150924801826477,25.65485572814941,25.664855728149416,2013-03-04,2013-03-15,0.6918583512306213,0.0035005868412554,16.91410255432129,-17.044231414794922,0.001378039191745,0.0100000000000015
92000,280,0.6553177237510681,24.932523727416992,24.942523727416997,2013-03-15,2013-12-20,-0.441291481256485,0.0058784722350537,27.553571701049805,-39.40653991699219,0.0008668478260869,0.0100000000000015
92000,284,0.634086549282074,25.316856384277344,25.326856384277345,2013-03-11,2013-12-20,-0.3309760689735412,0.005932745989412,26.43781280517578,-30.38612365722656,0.0008451086956521,0.0100000000000015
54000,1,0.706403374671936,26.19896507263184,26.423290252685547,2013-03-14,2013-03-15,0.6690282821655273,0.0021019994746893,17.82774543762207,-15.89233684539795,0.0014611111393703,0.2243251800537109
54000,7,0.6988416910171509,26.44428062438965,26.45428062438965,2013-03-08,2013-03-15,0.6891632676124573,0.0024100979790091,17.856019973754883,-17.350345611572266,0.0014111110545925,0.0100000000000015
92000,290,0.6094368100166321,25.85881233215332,26.079116821289062,2013-03-05,2013-12-20,-0.3286219239234924,0.0064039542339742,25.25815773010254,-29.765743255615234,0.0007786956455434,0.2203044891357422
54000,11,0.728114664554596,25.21965217590332,25.22965217590332,2013-03-04,2013-03-15,0.683741569519043,0.0038801371119916,17.241893768310547,-20.558380126953125,0.0013014814588703,0.0100000000000015
44000,464,0.691450297832489,27.92329978942871,30.72931480407715,2013-03-13,2014-06-20,0.5313021540641785,0.0016429153038188,17.357622146606445,-13.776805877685549,0.0017929545315909,2.806015014648437
58000,1,0.8305768370628357,25.55790901184082,25.567909011840825,2013-03-14,2013-03-15,0.67924964427948,0.0021681326907128,17.361719131469727,-27.77521324157715,0.0013603448538965,0.0100000000000015
44000,470,0.7386767864227295,27.672821044921875,29.26978874206543,2013-03-07,2014-06-20,0.5553727149963379,0.0018006232567131,17.75856590270996,-16.165449142456055,0.0017359090284772,1.596967697143555
58000,7,0.7260616421699524,25.72513198852539,25.735131988525392,2013-03-08,2013-03-15,0.6851059794425964,0.0025538441259413,16.486621856689453,-19.39826011657715,0.0013137930508275,0.0100000000000015
58000,11,0.7298728823661804,24.82062149047852,24.83062149047852,2013-03-04,2013-03-15,0.7610200643539429,0.0043541332706809,12.380532264709473,-23.070674896240234,0.0012117241168793,0.0100000000000015
48000,462,0.6783880591392517,27.37914657592773,29.0360050201416,2013-03-15,2014-06-20,0.5180891156196594,0.0014827344566583,17.360998153686523,-13.392707824707031,0.0016614583333333,1.6568584442138672
48000,466,0.732687771320343,27.62681579589844,28.94393348693848,2013-03-11,2014-06-20,0.5172024965286255,0.0017274824203923,17.312959671020508,-16.140979766845703,0.0016197916666666,1.317117691040039
62000,1,0.7286899089813232,24.826473236083984,24.985645294189453,2013-03-14,2013-03-15,0.6676651239395142,0.0040516010485589,16.429033279418945,-36.637489318847656,0.0012725806697741,0.1591720581054687
62000,7,0.7142520546913147,24.942100524902344,24.952100524902345,2013-03-08,2013-03-15,0.6830227375030518,0.0044287056662142,16.076534271240234,-26.13228416442871,0.0012290322088387,0.0100000000000015
48000,472,0.7444621324539185,26.154220581054688,26.60019874572754,2013-03-05,2014-06-20,0.654501736164093,0.002436340553686,17.097442626953125,-16.65802764892578,0.0014924999872916,0.4459781646728515
62000,11,0.644500732421875,24.597187042236328,24.60718704223633,2013-03-04,2013-03-15,0.7381464242935181,0.0068618953227996,15.14764404296875,-28.719240188598636,0.0011335483674032,0.0100000000000015
52000,464,0.6406833529472351,26.736549377441406,28.272470474243164,2013-03-13,2014-06-20,0.6633092761039734,0.0020392783917486,17.115694046020508,-13.845396995544434,0.0015171153728846,1.5359210968017578
66000,1,0.7207220196723938,24.692310333251957,24.702310333251955,2013-03-14,2013-03-15,0.7023738622665405,0.0046160602942109,15.756939888000488,-38.33812713623047,0.0011954545685757,0.0100000000000015
52000,470,0.6971926689147949,26.75678062438965,26.96500015258789,2013-03-07,2014-06-20,0.6922816038131714,0.0023174637462943,17.361085891723633,-16.260257720947266,0.0014688461010192,0.2082195281982422
66000,7,0.6722525358200073,24.887977600097656,24.897977600097654,2013-03-08,2013-03-15,0.6855826377868652,0.0049830195493996,15.868311882019045,-26.48908042907715,0.001154545408303,0.0100000000000015
66000,11,0.667319655418396,24.880142211914062,24.890142211914064,2013-03-04,2013-03-15,0.7308712005615234,0.0058846748434007,15.151300430297852,-24.52189445495605,0.0010648484663484,0.0100000000000015
60000,462,0.7572860717773438,25.60283088684082,25.612830886840825,2013-03-15,2014-06-20,0.6528372764587402,0.0037203640677034,18.07575798034668,-35.621490478515625,0.0013291666666666,0.0100000000000015
60000,466,0.7435827255249023,25.759265899658203,25.769265899658205,2013-03-11,2014-06-20,0.651185929775238,0.0041010179556906,17.819534301757812,-30.060306549072266,0.0012958333333333,0.0100000000000015
70000,1,0.6911374926567078,24.11112594604492,24.121125946044923,2013-03-14,2013-03-15,0.1568645238876342,0.0047797220759093,11.47783660888672,-38.461669921875,0.0011271428789428,0.0100000000000015
70000,7,0.6541081070899963,24.28454971313477,24.294549713134767,2013-03-08,2013-03-15,0.6013964414596558,0.0051887752488255,17.41410255432129,-26.32679748535156,0.0010885713849714,0.0100000000000015
60000,472,0.6928554773330688,24.8138427734375,24.8238427734375,2013-03-05,2014-06-20,0.7353237867355347,0.0056999931111931,13.308133125305176,-25.357147216796875,0.0011939999898333,0.0100000000000015
70000,11,0.6625960469245911,24.52629852294922,24.53629852294922,2013-03-04,2013-03-15,0.6709513664245605,0.0060219508595764,18.65163803100586,-24.359281539916992,0.0010039999825571,0.0100000000000015
68000,464,0.6861914992332458,24.389787673950195,24.536117553710938,2013-03-13,2014-06-20,0.6286159753799438,0.0047760815359652,16.6588191986084,-35.06136703491211,0.0011601470498529,0.1463298797607422
74000,1,0.682719886302948,24.019237518310547,24.02923751831055,2013-03-14,2013-03-15,0.0844329670071601,0.0047379960305988,11.041668891906738,-38.43790435791016,0.0010662162368378,0.0100000000000015
68000,470,0.6602646112442017,24.39111328125,24.40111328125,2013-03-07,2014-06-20,0.6337649822235107,0.0051199779845774,17.01473045349121,-30.40973854064941,0.0011232352537205,0.0100000000000015
74000,7,0.6471243500709534,24.22794342041016,24.23794342041016,2013-03-08,2013-03-15,0.301313042640686,0.0051025440916419,14.382895469665527,-26.189207077026367,0.0010297296884864,0.0100000000000015
74000,11,0.6526599526405334,24.48799514770508,24.49799514770508,2013-03-04,2013-03-15,0.3049326241016388,0.0059471139684319,15.812051773071287,-24.20063591003418,0.0009497297132297,0.0100000000000015
76000,462,0.7049271464347839,23.97849464416504,24.02320098876953,2013-03-15,2014-06-20,0.0888694748282432,0.0045719374902546,12.297374725341797,-38.35649490356445,0.0010493421052631,0.0447063446044921
76000,466,0.6625427007675171,24.37486267089844,24.38486267089844,2013-03-11,2014-06-20,0.1073885858058929,0.0049752839840948,10.609917640686035,-30.237831115722656,0.0010230263157894,0.0100000000000015
78000,1,0.6574167013168335,24.00116729736328,24.03004264831543,2013-03-14,2013-03-15,-0.0861189886927604,0.0049546281807124,16.9416446685791,-40.029903411865234,0.0010115384811025,0.0288753509521484
78000,7,0.6249004006385803,24.20654296875,24.21654296875,2013-03-08,2013-03-15,-0.2086842507123947,0.0053679589182138,19.72869110107422,-26.99565696716309,0.0009769230377948,0.0100000000000015
76000,472,0.6526455283164978,24.43760681152344,24.44760681152344,2013-03-05,2014-06-20,0.0156721398234367,0.0057861753739416,10.809762954711914,-24.92229652404785,0.000942631570921,0.0100000000000015
78000,11,0.6308412551879883,24.46963882446289,24.47963882446289,2013-03-04,2013-03-15,-0.1810633689165115,0.0060614836402237,21.06214714050293,-29.631750106811523,0.0009010256253717,0.0100000000000015
84000,464,0.6430076360702515,24.15412330627441,24.197246551513672,2013-03-13,2014-06-20,-0.3029440343379974,0.0059040421620011,25.53580093383789,-37.08632659912109,0.0009391666594047,0.0431232452392578
82000,1,0.6476729512214661,24.01925277709961,24.02925277709961,2013-03-14,2013-03-15,-0.1327544748783111,0.0051242159679532,19.32425117492676,-39.96796417236328,0.0009621951405609,0.0100000000000015
84000,470,0.6297006011009216,24.249900817871094,24.25990081787109,2013-03-07,2014-06-20,-0.2684306502342224,0.005997609347105,23.74727249145508,-30.82061767578125,0.0009092856815833,0.0100000000000015
82000,7,0.645584225654602,24.220386505126957,24.230386505126955,2013-03-08,2013-03-15,-0.236656442284584,0.0048389295116066,20.524471282958984,-26.905216217041016,0.0009292682554634,0.0100000000000015
82000,11,0.6286624073982239,24.49518394470215,24.50518394470215,2013-03-04,2013-03-15,-0.2093530744314193,0.0054409387521445,19.02577781677246,-24.92932891845703,0.0008570731558414,0.0100000000000015
44000,644,0.6912842392921448,27.79586410522461,30.70451545715332,2013-03-15,2014-12-19,0.5180891156196594,0.0015030712820589,17.569398880004883,-13.421805381774902,0.0018125,2.908651351928711
44000,648,0.7395513653755188,27.979278564453125,30.147476196289062,2013-03-11,2014-12-19,0.5172024965286255,0.0017495057545602,17.574792861938477,-16.17258644104004,0.0017670454545454,2.168197631835937
86000,1,0.6456137299537659,24.20927047729492,24.445144653320312,2013-03-14,2013-03-15,-0.3138552010059356,0.0058553181588649,25.196250915527344,-39.99070739746094,0.0009174418782093,0.2358741760253906
86000,7,0.6301742196083069,24.54827117919922,24.55827117919922,2013-03-08,2013-03-15,-0.301480621099472,0.0059105376712977,23.44882202148437,-27.013029098510746,0.0008860464761395,0.0100000000000015
44000,654,0.7469090223312378,26.43328857421875,28.105188369750977,2013-03-05,2014-12-19,0.6552734375,0.0023202595766633,17.301050186157227,-16.600515365600586,0.0016281818043181,1.6718997955322266
86000,11,0.6014629602432251,24.98295783996582,24.992957839965825,2013-03-04,2013-03-15,-0.2931787073612213,0.0066497148945927,23.121166229248047,-29.65771484375,0.0008172092881279,0.0100000000000015
48000,646,0.6801396012306213,27.546566009521484,29.024259567260746,2013-03-13,2014-12-19,0.5313021540641785,0.0016225782455876,17.11919403076172,-13.74518871307373,0.0016435416539583,1.4776935577392578
88000,1,0.6456385254859924,24.28398704528809,24.457077026367188,2013-03-14,2013-03-15,-0.3395560085773468,0.005875676870346,26.358179092407227,-39.47197341918945,0.0008965909264318,0.1730899810791015
